ID,PRIMARY_ID,SECONDARY_ID,ACTIVITY_TYPE,USER_ID,TIMESTAMP,ADDL_INFO
8a4d92b2373f82e2013770d1f2722f6a,8a4d92b236af57580136f011efb56a00,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:13,[skravitz@mitre.org] measureTab0 [measure] NQF 0580 Bipolar Manic Agent [version] Draft based on v0.0
8a4d92b2373f82e2013770d1f2cf2f6b,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:13,[skravitz@mitre.org] mainTab2
8a4d92b2373f82e2013770d1e3e82f68,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:13,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e2013770d108062f3a,8a4d92b236af57580136f011efb56a00,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:12,[skravitz@mitre.org] measureTab2 [measure] NQF 0580 Bipolar Manic Agent [version] Draft based on v0.0
8a4d92b2373f82e2013770d0f9662f36,8a4d92b236af57580136f011efb56a00,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:12,[skravitz@mitre.org] measureTab0 [measure] NQF 0580 Bipolar Manic Agent [version] Draft based on v0.0
8a4d92b2373f82e2013770d0f9b32f37,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:12,[skravitz@mitre.org] mainTab2
8a4d92b2373f82e2013770d0f6012f09,8a4d92b236af57580136f011efb56a00,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:12,[skravitz@mitre.org] measureTab2 [measure] NQF 0580 Bipolar Manic Agent [version] Draft based on v0.0
8a4d92b2373f82e2013770d0f61e2f0a,8a4d92b236af57580136f011efb56a00,NULL,MEASURE_PACKAGE_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:12,[skravitz@mitre.org]  [measure] NQF 0580 Bipolar Manic Agent [version] Draft based on v0.0 [package date] 05/17/2012
8a4d92b2373f82e2013770d0f6742f0b,8a4d92b236af57580136f011efb56a00,NULL,MEASURE_PACKAGE_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:12,[skravitz@mitre.org]  [measure] NQF 0580 Bipolar Manic Agent [version] Draft based on v0.0 [package date] 05/17/2012
8a4d92b2373f82e2013770d0f6752f0c,8a4d92b236af57580136f011efb56a00,NULL,MEASURE_PACKAGE_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:12,[skravitz@mitre.org]  [measure] NQF 0580 Bipolar Manic Agent [version] Draft based on v0.0 [package date] 05/17/2012
8a4d92b2373f82e2013770d0f6922f0d,8a4d92b236af57580136f011efb56a00,NULL,MEASURE_PACKAGE_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:12,[skravitz@mitre.org]  [measure] NQF 0580 Bipolar Manic Agent [version] Draft based on v0.0 [package date] 05/18/2012
8a4d92b2373f82e2013770d0f6dd2f35,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:12,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e2013770cfa5f52ee1,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:11,[skravitz@mitre.org] mainTab2
8a4d92b2373f82e2013770cfa6e52ee2,8a4d92b236af57580136f011efb56a00,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:11,[skravitz@mitre.org] measureTab0 [measure] NQF 0580 Bipolar Manic Agent [version] Draft based on v0.0
8a4d92b2373f82e2013770cf9cf92ee0,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:11,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e2013770cf84412edd,8a4d92813448700d01345c0f282d01f3,NULL,MEASURE_PACKAGE_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:11,[skravitz@mitre.org]  [measure] NQF 0111: Bipolar Disorder or Depression: Assessment of Suicidality in Patients with Bipolar Disorder [version] Draft based on v0.0 [package date] 05/17/2012
8a4d92b2373f82e2013770cf7a8c2eb8,8a4d92813448700d01345c0f282d01f3,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:11,[skravitz@mitre.org] measureTab2 [measure] NQF 0111: Bipolar Disorder or Depression: Assessment of Suicidality in Patients with Bipolar Disorder [version] Draft based on v0.0
8a4d92b2373f82e2013770cecdcf2e6e,8a4d92813448700d01345c0f282d01f3,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:10,[skravitz@mitre.org] measureTab0 [measure] NQF 0111: Bipolar Disorder or Depression: Assessment of Suicidality in Patients with Bipolar Disorder [version] Draft based on v0.0
8a4d92b2373f82e2013770cece6a2e6f,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:10,[skravitz@mitre.org] mainTab2
8a4d92b2373f82e2013770cec5af2e6d,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:10,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e2013770ce97022e46,8a4d92b2370b19fa013718bab7d6520a,NULL,MEASURE_PACKAGE_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:10,[skravitz@mitre.org]  [measure] NQF 0110 - Bipolar Disorder or Depression: Assessment for Substance Use Iin Patients with Bipolar Disorder [version] Draft based on v0.0 [package date] 05/17/2012
8a4d92b2373f82e2013770ce87c92e23,8a4d92b2370b19fa013718bab7d6520a,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:10,[skravitz@mitre.org] measureTab2 [measure] NQF 0110 - Bipolar Disorder or Depression: Assessment for Substance Use Iin Patients with Bipolar Disorder [version] Draft based on v0.0
8a4d92b2373f82e2013770ce7bc32e21,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:10,[skravitz@mitre.org] mainTab2
8a4d92b2373f82e2013770ce7c072e22,8a4d92b2370b19fa013718bab7d6520a,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:10,[skravitz@mitre.org] measureTab0 [measure] NQF 0110 - Bipolar Disorder or Depression: Assessment for Substance Use Iin Patients with Bipolar Disorder [version] Draft based on v0.0
8a4d92b2373f82e2013770ce718e2e20,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:10,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e2013770ce5d332e1d,8a4d92b2370b19fa01370dd62a800a51,NULL,MEASURE_PACKAGE_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:10,[skravitz@mitre.org]  [measure] NQF 0109: Depression - Screening for Bipolar mania/hypomania prior to treatment for depression [version] Draft based on v0.0 [package date] 05/20/2012
8a4d92b2373f82e2013770ce29212e1a,8a4d92b2370b19fa01370dd62a800a51,NULL,MEASURE_PACKAGE_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:09,[skravitz@mitre.org]  [measure] NQF 0109: Depression - Screening for Bipolar mania/hypomania prior to treatment for depression [version] Draft based on v0.0 [package date] 05/22/2012
8a4d92b2373f82e2013770ce0e232df7,8a4d92b2370b19fa01370dd62a800a51,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:09,[skravitz@mitre.org] measureTab2 [measure] NQF 0109: Depression - Screening for Bipolar mania/hypomania prior to treatment for depression [version] Draft based on v0.0
8a4d92b2373f82e2013770ce06a22df5,8a4d92b2370b19fa01370dd62a800a51,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:09,[skravitz@mitre.org] measureTab0 [measure] NQF 0109: Depression - Screening for Bipolar mania/hypomania prior to treatment for depression [version] Draft based on v0.0
8a4d92b2373f82e2013770ce06a72df6,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:09,[skravitz@mitre.org] mainTab2
8a4d92b2373f82e2013770cdd27c2db9,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 14:09,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e2013770c4b3aa2d4e,NULL,NULL,LOGIN_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 13:59,[skravitz@mitre.org] null
8a4d92b2373f82e2013770c4b4862d4f,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 13:59,[skravitz@mitre.org] mainTab0
8a4d92b2373f82e2013770c48e262d4d,NULL,NULL,WINDOW_CLOSE_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 13:59,[skravitz@mitre.org] null
8a4d92b2373f82e2013770be7726184d,NULL,NULL,LOGIN_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 13:52,[skravitz@mitre.org] null
8a4d92b2373f82e2013770bbb6a11804,NULL,NULL,SIGN_OUT_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 13:49,[skravitz@mitre.org] null
8a4d92b2373f82e2013770baf6891803,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 13:48,[skravitz@mitre.org] mainTab0
8a4d92b2373f82e2013770baf5f91802,NULL,NULL,LOGIN_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 13:48,[skravitz@mitre.org] null
8a4d92b2373f82e2013770b1b1d81690,NULL,NULL,SIGN_OUT_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 13:38,[skravitz@mitre.org] null
8a4d92b2373f82e2013770b0acf1168d,NULL,NULL,LOGIN_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 13:37,[skravitz@mitre.org] null
8a4d92b2373f82e2013770b0acfe168e,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 13:37,[skravitz@mitre.org] mainTab0
8a4d92b2373f82e2013770acdc761604,NULL,NULL,SIGN_OUT_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 13:33,[skravitz@mitre.org] null
8a4d92b2373f82e2013770aa808515d4,NULL,NULL,LOGIN_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 13:30,[skravitz@mitre.org] null
8a4d92b2373f82e2013770aa80e015d5,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 13:30,[skravitz@mitre.org] mainTab0
8a4d92b2373f82e20137709fcdaa13c3,NULL,NULL,TIMEOUT_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 13:19,[skravitz@mitre.org] null
8a4d92b2373f82e20137709fcdab13c4,NULL,NULL,SIGN_OUT_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 13:19,[skravitz@mitre.org] null
8a4d92b2373f82e201377094d143103c,NULL,NULL,TIMEOUT_WARNING_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 13:07,"[skravitz@mitre.org] Running TimeOutTimer, ActualTimeOut time is :-May 21, 2012 2:17:17 PM"
8a4d92b2373f82e20137706222dc0bb1,NULL,NULL,LOGIN_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 12:11,[skravitz@mitre.org] null
8a4d92b2373f82e20137706223d50bb2,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 12:11,[skravitz@mitre.org] mainTab0
8a4d92b2373f82e201377036a6bd0675,NULL,NULL,SIGN_OUT_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 11:24,[skravitz@mitre.org] null
8a4d92b2373f82e20137702dbb1805cb,NULL,NULL,LOGIN_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 11:14,[skravitz@mitre.org] null
8a4d92b2373f82e20137702dbbd805cc,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/21/2012 11:14,[skravitz@mitre.org] mainTab0
8a4d92b2373f82e201376c68b36c740f,NULL,NULL,WINDOW_CLOSE_EVENT,8a4d9281329e06480132ab24666300df,5/20/2012 17:40,[skravitz@mitre.org] null
8a4d92b2373f82e201376bb5cd5f6dbf,NULL,NULL,LOGIN_EVENT,8a4d9281329e06480132ab24666300df,5/20/2012 14:25,[skravitz@mitre.org] null
8a4d92b2373f82e201376bb5cd976dc0,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/20/2012 14:25,[skravitz@mitre.org] mainTab0
8a4d92b2373f82e201376ba271f26d99,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/20/2012 14:03,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e201376ba274276d9a,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/20/2012 14:03,[skravitz@mitre.org] mainTab0
8a4d92b2373f82e201376b9ffe686d96,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/20/2012 14:01,[skravitz@mitre.org] mainTab0
8a4d92b2373f82e201376b9ff84b6d95,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/20/2012 14:01,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e201376b9d07866d91,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/20/2012 13:58,[skravitz@mitre.org] mainTab0
8a4d92b2373f82e201376b99c6c86d8e,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/20/2012 13:54,[skravitz@mitre.org] mainTab0
8a4d92b2373f82e201376b99818c6d8d,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/20/2012 13:54,[skravitz@mitre.org] mainTab0
8a4d92b2373f82e201376b997cc16d8c,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/20/2012 13:54,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e201376b8941a36d71,NULL,NULL,LOGIN_EVENT,8a4d9281329e06480132ab24666300df,5/20/2012 13:36,[skravitz@mitre.org] null
8a4d92b2373f82e201376b8942366d72,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/20/2012 13:36,[skravitz@mitre.org] mainTab0
8a4d92b2373f82e2013761e26b226a35,NULL,NULL,SIGN_OUT_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 16:37,[skravitz@mitre.org] null
8a4d92b2373f82e2013761e26b2f6a36,NULL,NULL,TIMEOUT_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 16:37,[skravitz@mitre.org] null
8a4d92b2373f82e2013761d76ec86914,NULL,NULL,TIMEOUT_WARNING_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 16:25,"[skravitz@mitre.org] Running TimeOutTimer, ActualTimeOut time is :-May 18, 2012 5:35:45 PM"
8a4d92b2373f82e2013761a17d046595,NULL,NULL,LOGIN_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 15:26,[skravitz@mitre.org] null
8a4d92b2373f82e2013761a17d8f6596,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 15:26,[skravitz@mitre.org] mainTab0
8a4d92b2373f82e20137618f19766417,NULL,NULL,SIGN_OUT_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 15:06,[skravitz@mitre.org] null
8a4d92b2373f82e20137618d844a6406,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 15:04,[skravitz@mitre.org] mainTab0
8a4d92b2373f82e20137618d7fe06405,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 15:04,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e20137618cc8296381,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 15:04,[skravitz@mitre.org] mainTab0
8a4d92b2373f82e20137618cc4f96380,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 15:04,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e20137618c06a2637e,NULL,NULL,LOGIN_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 15:03,[skravitz@mitre.org] null
8a4d92b2373f82e2013761843d046361,NULL,NULL,SIGN_OUT_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:54,[skravitz@mitre.org] null
8a4d92b2373f82e201376183018362f7,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:53,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e201376182f63062f5,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:53,[skravitz@mitre.org] mainTab2
8a4d92b2373f82e201376182f68362f6,8a4d92813448700d01345c0f282d01f3,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:53,[skravitz@mitre.org] measureTab0 [measure] NQF 0111: Bipolar Disorder or Depression: Assessment of Suicidality in Patients with Bipolar Disorder [version] Draft based on v0.0
8a4d92b2373f82e20137618283856278,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:52,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e2013761826caf6275,8a4d92813448700d01345c0f282d01f3,NULL,MEASURE_PACKAGE_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:52,[skravitz@mitre.org]  [measure] NQF 0111: Bipolar Disorder or Depression: Assessment of Suicidality in Patients with Bipolar Disorder [version] Draft based on v0.0 [package date] 05/17/2012
8a4d92b2373f82e20137618260946274,8a4d92813448700d01345c0f282d01f3,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:52,[skravitz@mitre.org] measureTab2 [measure] NQF 0111: Bipolar Disorder or Depression: Assessment of Suicidality in Patients with Bipolar Disorder [version] Draft based on v0.0
8a4d92b2373f82e2013761824cd16272,8a4d92813448700d01345c0f282d01f3,NULL,SAVE_PHRASE_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:52,[skravitz@mitre.org] [id] Assessment after diagnosis [change id] Assessment after diagnosis
8a4d92b2373f82e201376180eedb624a,8a4d92813448700d01345c0f282d01f3,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:51,[skravitz@mitre.org] measureTab1 [measure] NQF 0111: Bipolar Disorder or Depression: Assessment of Suicidality in Patients with Bipolar Disorder [version] Draft based on v0.0
8a4d92b2373f82e201376180e8886248,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:51,[skravitz@mitre.org] mainTab2
8a4d92b2373f82e201376180e8886249,8a4d92813448700d01345c0f282d01f3,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:51,[skravitz@mitre.org] measureTab0 [measure] NQF 0111: Bipolar Disorder or Depression: Assessment of Suicidality in Patients with Bipolar Disorder [version] Draft based on v0.0
8a4d92b2373f82e201376180ddb16247,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:51,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e201376180cc5a6244,8a4d92b2370b19fa01370dd62a800a51,NULL,MEASURE_PACKAGE_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:50,[skravitz@mitre.org]  [measure] NQF 0109: Depression - Screening for Bipolar mania/hypomania prior to treatment for depression [version] Draft based on v0.0 [package date] 05/02/2012
8a4d92b2373f82e201376180c3706243,8a4d92b2370b19fa01370dd62a800a51,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:50,[skravitz@mitre.org] measureTab2 [measure] NQF 0109: Depression - Screening for Bipolar mania/hypomania prior to treatment for depression [version] Draft based on v0.0
8a4d92b2373f82e201376180b0076241,8a4d92b2370b19fa01370dd62a800a51,NULL,SAVE_PHRASE_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:50,[skravitz@mitre.org] [id] Assessment after diagnosis [change id] Assessment after diagnosis
8a4d92b2373f82e2013761802f1a623d,8a4d92b2370b19fa01370dd62a800a51,NULL,SAVE_PHRASE_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:50,[skravitz@mitre.org] [id] First Treatments After Assessment [change id] First Treatments After Assessment
8a4d92b2373f82e20137617f24526214,8a4d92b2370b19fa01370dd62a800a51,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:49,[skravitz@mitre.org] measureTab1 [measure] NQF 0109: Depression - Screening for Bipolar mania/hypomania prior to treatment for depression [version] Draft based on v0.0
8a4d92b2373f82e20137617f1d3b6212,8a4d92b2370b19fa01370dd62a800a51,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:49,[skravitz@mitre.org] measureTab0 [measure] NQF 0109: Depression - Screening for Bipolar mania/hypomania prior to treatment for depression [version] Draft based on v0.0
8a4d92b2373f82e20137617f1d466213,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:49,[skravitz@mitre.org] mainTab2
8a4d92b2373f82e20137617f0e466211,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:49,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e20137617efa9e620e,8a4d92b2370b19fa013718bab7d6520a,NULL,MEASURE_PACKAGE_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:49,[skravitz@mitre.org]  [measure] NQF 0110 - Bipolar Disorder or Depression: Assessment for Substance Use Iin Patients with Bipolar Disorder [version] Draft based on v0.0 [package date] 05/17/2012
8a4d92b2373f82e20137617eefdc620d,8a4d92b2370b19fa013718bab7d6520a,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:48,[skravitz@mitre.org] measureTab2 [measure] NQF 0110 - Bipolar Disorder or Depression: Assessment for Substance Use Iin Patients with Bipolar Disorder [version] Draft based on v0.0
8a4d92b2373f82e20137617edd70620b,8a4d92b2370b19fa013718bab7d6520a,NULL,SAVE_PHRASE_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:48,[skravitz@mitre.org] [id] Assessment after diagnosis [change id] Assessment after diagnosis
8a4d92b2373f82e20137617e67aa6206,8a4d92b2370b19fa013718bab7d6520a,NULL,SAVE_PHRASE_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:48,[skravitz@mitre.org] [id] First Treatments after Assessment [change id] First Treatments after Assessment
8a4d92b2373f82e20137617d003061fd,8a4d92b2370b19fa013718bab7d6520a,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:46,[skravitz@mitre.org] measureTab1 [measure] NQF 0110 - Bipolar Disorder or Depression: Assessment for Substance Use Iin Patients with Bipolar Disorder [version] Draft based on v0.0
8a4d92b2373f82e20137617cf77c61d9,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:46,[skravitz@mitre.org] mainTab2
8a4d92b2373f82e20137617cf7c461da,8a4d92b2370b19fa013718bab7d6520a,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:46,[skravitz@mitre.org] measureTab0 [measure] NQF 0110 - Bipolar Disorder or Depression: Assessment for Substance Use Iin Patients with Bipolar Disorder [version] Draft based on v0.0
8a4d92b2373f82e20137617cec2e61d8,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:46,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e20137617b232561cc,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:44,[skravitz@mitre.org] mainTab0
8a4d92b2373f82e20137617959626189,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:42,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e20137617944806186,8a4d92b2370b19fa013718bab7d6520a,NULL,MEASURE_PACKAGE_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:42,[skravitz@mitre.org]  [measure] NQF 0110 - Bipolar Disorder or Depression: Assessment for Substance Use Iin Patients with Bipolar Disorder [version] Draft based on v0.0 [package date] 05/17/2012
8a4d92b2373f82e201376179367e6183,8a4d92b2370b19fa013718bab7d6520a,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:42,[skravitz@mitre.org] measureTab2 [measure] NQF 0110 - Bipolar Disorder or Depression: Assessment for Substance Use Iin Patients with Bipolar Disorder [version] Draft based on v0.0
8a4d92b2373f82e201376179220e6181,8a4d92b2370b19fa013718bab7d6520a,NULL,SAVE_PHRASE_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:42,[skravitz@mitre.org] [id] Assessment after diagnosis [change id] Assessment after diagnosis
8a4d92b2373f82e2013761786dc9615e,8a4d92b2370b19fa013718bab7d6520a,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:41,[skravitz@mitre.org] measureTab1 [measure] NQF 0110 - Bipolar Disorder or Depression: Assessment for Substance Use Iin Patients with Bipolar Disorder [version] Draft based on v0.0
8a4d92b2373f82e201376178666c615a,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:41,[skravitz@mitre.org] mainTab2
8a4d92b2373f82e2013761786677615b,8a4d92b2370b19fa013718bab7d6520a,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:41,[skravitz@mitre.org] measureTab0 [measure] NQF 0110 - Bipolar Disorder or Depression: Assessment for Substance Use Iin Patients with Bipolar Disorder [version] Draft based on v0.0
8a4d92b2373f82e2013761785fdf6159,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:41,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e20137617771f56150,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:40,[skravitz@mitre.org] mainTab0
8a4d92b2373f82e2013761771887612b,8a4d92b2370b19fa013718bab7d6520a,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:40,[skravitz@mitre.org] measureTab1 [measure] NQF 0110 - Bipolar Disorder or Depression: Assessment for Substance Use Iin Patients with Bipolar Disorder [version] Draft based on v0.0
8a4d92b2373f82e20137617710e76129,8a4d92b2370b19fa013718bab7d6520a,NULL,MEASURE_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:40,[skravitz@mitre.org] measureTab0 [measure] NQF 0110 - Bipolar Disorder or Depression: Assessment for Substance Use Iin Patients with Bipolar Disorder [version] Draft based on v0.0
8a4d92b2373f82e2013761771196612a,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:40,[skravitz@mitre.org] mainTab2
8a4d92b2373f82e20137617706e86128,NULL,NULL,MAIN_TAB_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:40,[skravitz@mitre.org] mainTab1
8a4d92b2373f82e201376176fd1b6127,NULL,NULL,LOGIN_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:40,[skravitz@mitre.org] null
8a4d92b2373f82e20137616cee186106,NULL,NULL,SIGN_OUT_EVENT,8a4d9281329e06480132ab24666300df,5/18/2012 14:29,[skravitz@mitre.org] null
